precision,recall,threshold
0.02854967223607831,1.0,0.0012663773575454697
0.02854998730866432,1.0,0.0012664800498237933
0.028550302388204652,1.0,0.0012665417148261177
0.02855093256814921,1.0,0.0012665425557139825
0.028551247668553898,1.0,0.0012666052372768415
0.028551562775913825,1.0,0.0012666731007376325
0.02855187789022923,1.0,0.0012668555859232033
0.028552193011500342,1.0,0.0012669265857266842
0.028552508139727387,1.0,0.001267044522179015
0.0285528232749106,1.0,0.001267058403716012
0.02855313841705021,1.0,0.0012671953618213164
0.02855345356614644,1.0,0.0012673025855419356
0.028553768722199533,1.0,0.0012674460446372962
0.028554083885209712,1.0,0.001267610716610237
0.02855439905517721,1.0,0.0012676700535455849
0.02855534460682591,1.0,0.00126777137206738
0.02855565980462498,1.0,0.0012680382877012385
0.02855597500938252,1.0,0.0012680966778886669
0.02855629022109876,1.0,0.0012682491993445668
0.02855660543977393,1.0,0.001268306554810431
0.028556920665408263,1.0,0.0012686826198040995
0.028557235898001986,1.0,0.0012687895016573513
0.028558496897975405,1.0,0.0012692221225409864
0.028558812165369544,1.0,0.0012694426849402668
0.028559758009317524,1.0,0.0012694715839468723
0.028560073304556143,1.0,0.0012695997807777469
0.028560703915918702,1.0,0.001269694462976277
0.0285610192320431,1.0,0.0012699185954608378
0.02856133455512989,1.0,0.0012699292263526152
0.028561649885179296,1.0,0.0012700338881486814
0.028563542011703656,1.0,0.0012703439534362546
0.02856385739049785,1.0,0.00127066567654805
0.028564172776256513,1.0,0.0012706922826035492
0.02856448816897987,1.0,0.0012708215973827746
0.028564803568668154,1.0,0.0012711858317376596
0.02856511897532159,1.0,0.001271919038763513
0.02856543438894042,1.0,0.001271946466251413
0.02856574980952486,1.0,0.0012722319436723746
0.028566065237075153,1.0,0.00127230512328434
0.028566380671591524,1.0,0.0012723934941688212
0.028566696113074205,1.0,0.0012725206142464134
0.028567011561523428,1.0,0.0012727670038104133
0.02856732701693942,1.0,0.001272863177923621
0.028567642479322416,1.0,0.0012733927086857192
0.028567957948672645,1.0,0.0012734244080170286
0.028568273424990336,1.0,0.0012734296083324846
0.02857395319040834,1.0,0.0012737461698420426
0.02857426879915172,1.0,0.0012745084260270627
0.02857458441486718,1.0,0.0012750935643487994
0.028574900037554953,1.0,0.0012751891407516685
0.02857521566721527,1.0,0.001275208008392552
0.028575531303848364,1.0,0.0012752147389963444
0.028580582438463918,1.0,0.0012754960420526635
0.028580898193669557,1.0,0.0012758914910104885
0.028581213955852135,1.0,0.0012759515464788901
0.02858152972501188,1.0,0.0012765213265443418
0.02858184550114902,1.0,0.001276736163608344
0.02858216128426379,1.0,0.001276990116773604
0.028582477074356426,1.0,0.0012770088079033547
0.028583740304510198,1.0,0.0012771033293536135
0.02858405612949561,1.0,0.0012773018600709494
0.028584687800404407,1.0,0.0012775794031946455
0.028587530665016465,1.0,0.001277715687717741
0.028587846573768137,1.0,0.0012783516089206778
0.028588162489501835,1.0,0.0012784725536358122
0.028588478412217788,1.0,0.00127848686816972
0.028588794341916232,1.0,0.001278553064118675
0.0285891102785974,1.0,0.0012786735251110618
0.028589426222261516,1.0,0.0012790444700014488
0.028589742172908817,1.0,0.0012790575967279155
0.028590690066752134,1.0,0.0012793991735987587
0.02859100604533448,1.0,0.0012795219346837825
0.028591322030901173,1.0,0.0012800450354699747
0.028591954022988506,1.0,0.001280224655828056
0.02859227002950961,1.0,0.0012805414963332213
0.02859290206350785,1.0,0.0012806283843255514
0.028593218090985455,1.0,0.0012807548053710897
0.02859353412544902,1.0,0.0012808145404606837
0.028593850166898777,1.0,0.0012808716507968633
0.028594166215334962,1.0,0.00128091233414524
0.028594482270757803,1.0,0.0012813294675698655
0.028594798333167533,1.0,0.0012816339543902603
0.028595114402564386,1.0,0.0012817459626033275
0.02859543047894859,1.0,0.0012818268197444126
0.02859574656232038,1.0,0.0012818399166556818
0.02859606265267998,1.0,0.0012819435479366134
0.028596378750027636,1.0,0.001281999669076593
0.028596694854363565,1.0,0.0012820131856334368
0.028597327084001194,1.0,0.0012820198032103588
0.028597643209303355,1.0,0.0012820516438411937
0.028598275480875526,1.0,0.0012823454880254292
0.028598907780406375,1.0,0.0012824349176234445
0.028600804846769558,1.0,0.0012824542253545921
0.028601121048965738,1.0,0.0012825177464127905
0.028606181235141262,1.0,0.0012826019035862596
0.028606813884312143,1.0,0.0012827110404798792
0.028607130219391364,1.0,0.001282775739065969
0.028607446561466753,1.0,0.0012827982255493395
0.02860776291053854,1.0,0.0012831275458271055
0.02860807926660695,1.0,0.0012831551185605414
0.028608711999734592,1.0,0.0012832098880243225
0.028609028376794285,1.0,0.0012837049234422438
0.028609344760851533,1.0,0.0012837914672972103
0.028609661151906572,1.0,0.0012843558140192273
0.028609977549959635,1.0,0.0012845033398026819
0.028610610367060748,1.0,0.0012845108606322447
0.028610926786109266,1.0,0.0012850341228220852
0.028611243212156738,1.0,0.0012850637049369174
0.02861155964520339,1.0,0.0012851688741870352
0.028611876085249455,1.0,0.0012854295423990565
0.028612192532295168,1.0,0.0012855424773330613
0.02861250898634076,1.0,0.001285643848564083
0.028612825447386466,1.0,0.0012857395151087054
0.028613141915432516,1.0,0.0012858021860289316
0.02861345839047914,1.0,0.0012860184746694993
0.028613774872526573,1.0,0.0012861557745493697
0.028614724360676046,1.0,0.0012865007266725478
0.028615040870729035,1.0,0.001286501017680493
0.028615357387783997,1.0,0.0012868763633919948
0.02861567391184116,1.0,0.0012870655158029743
0.028615990442900755,1.0,0.0012871362946982347
0.02861630698096302,1.0,0.0012873393768972196
0.028616623526028184,1.0,0.001287490319273139
0.028618206356405634,1.0,0.0012877490264895544
0.028618522943493076,1.0,0.0012879539197340867
0.028618839537585043,1.0,0.0012882056842628878
0.02861915613868177,1.0,0.0012887147226508912
0.02861947274678349,1.0,0.0012889165587018701
0.028619789361890434,1.0,0.001288969381434557
0.02862010598400283,1.0,0.0012890333277480613
0.02862675666703552,1.0,0.001289343006717522
0.028627073443326805,1.0,0.0012894608198817297
0.028628023814266428,1.0,0.001289485955916953
0.028628340618602335,1.0,0.0012895339915228233
0.028662279243945134,1.0,0.0012896577195826624
0.028662596806895865,1.0,0.0012899025254772102
0.028662914376883532,1.0,0.0012899106412701338
0.02866323195390837,1.0,0.0012902016134457627
0.028663549537970616,1.0,0.0012902388755509342
0.028663867129070503,1.0,0.0012903248362339205
0.02866418472720826,1.0,0.0012907167789571426
0.028664819944598338,1.0,0.0012910112077927879
0.028665455190142717,1.0,0.0012912338836768879
0.028665772823473358,1.0,0.0012916081355713294
0.028666090463843275,1.0,0.0012917238822327335
0.028666408111252702,1.0,0.0012917621053005603
0.028666725765701874,1.0,0.0012918249063549024
0.028668949543978636,1.0,0.0012920685397896567
0.0286692672547542,1.0,0.001292086480493097
0.02866958497257162,1.0,0.0012922631333702544
0.028669902697431124,1.0,0.0012923317532394561
0.02867022042933295,1.0,0.0012924081085603245
0.02867053816827733,1.0,0.0012926095072255902
0.0286708559142645,1.0,0.001292752389444997
0.028671173667294693,1.0,0.0012934944531497313
0.02867149142736814,1.0,0.0012935672903680736
0.028671809194485084,1.0,0.0012937336224265435
0.02867212696864575,1.0,0.001293908686137165
0.028672444749850375,1.0,0.0012939968473917607
0.028672762538099198,1.0,0.0012944942482555177
0.028673080333392446,1.0,0.0012945991674888624
0.028673398135730357,1.0,0.0012947264084013825
0.028673715945113164,1.0,0.0012948155068840074
0.02867435158501441,1.0,0.0012949549168557674
0.028674669415533312,1.0,0.0012952547864550008
0.028674987253098052,1.0,0.001295722981735236
0.028675622949365966,1.0,0.0012958249566622862
0.02867594080806961,1.0,0.0012958423063827182
0.02867657654661745,1.0,0.0012961213929839467
0.02867689442646211,1.0,0.0012963474866280755
0.028688660937066814,1.0,0.0012963639245568836
0.028688979084880342,1.0,0.001297235032653831
0.028689297239750257,1.0,0.001297286639468424
0.028689615401676794,1.0,0.001297301499169917
0.028691206317167036,1.0,0.001297305889529052
0.028692479176602375,1.0,0.0012973733679126369
0.02869279740910805,1.0,0.0012976048659964234
0.02869343389529725,1.0,0.0012977194685299773
0.028701073932723885,1.0,0.0012978167551122156
0.028701392355910578,1.0,0.0012980628414148918
0.028701710786162824,1.0,0.001298264699896235
0.028702029223480856,1.0,0.0012982731926968142
0.02870234766786491,1.0,0.0012983866623904518
0.02870266611931522,1.0,0.0012984493099722255
0.02870298457783202,1.0,0.0012985802202408984
0.02870330304341555,1.0,0.0012986598089042623
0.02870362151606604,1.0,0.0012986780785745361
0.028703939995783728,1.0,0.0012991589441065476
0.02870425848256885,1.0,0.0012991977938044662
0.028704576976421637,1.0,0.0012995135369445198
0.02870489547734233,1.0,0.0012997011428419849
0.02870553250038836,1.0,0.0012999674653767798
0.028705851022514176,1.0,0.0013003651317157058
0.02870648808797257,1.0,0.0013005411347759167
0.02870680663130562,1.0,0.0013007906346462
0.028707125181708225,1.0,0.0013009209407873036
0.02870744373918061,1.0,0.0013009704608857309
0.02870776230372302,1.0,0.0013012333321142254
0.028709036632597575,1.0,0.0013014345017233588
0.028709673839461096,1.0,0.001301459839656385
0.028709992453500244,1.0,0.0013017343988289969
0.028710311074611295,1.0,0.0013018088812706474
0.028710629702794487,1.0,0.0013020604279890943
0.028710948338050053,1.0,0.001302239989299187
0.028711904286253358,1.0,0.0013026176914237967
0.02871222294980078,1.0,0.0013026917687543195
0.028712541620421753,1.0,0.0013027276473662952
0.028712860298116517,1.0,0.0013029257986730488
0.028713497674728347,1.0,0.001302994199970642
0.028713816373645888,1.0,0.0013031057045069403
0.02871413507963816,1.0,0.0013031299189838034
0.028714772512847837,1.0,0.0013033599294865533
0.028715409974359257,1.0,0.0013035002791058885
0.028719235337870092,1.0,0.0013035261461898638
0.028719554164168833,1.0,0.0013035640417037447
0.028719872997546542,1.0,0.0013037987347713506
0.028720191838003464,1.0,0.0013041065314985875
0.028720510685539827,1.0,0.0013043298799776972
0.02872082954015587,1.0,0.0013045872093371605
0.02872114840185183,1.0,0.0013046312966938322
0.02872146727062794,1.0,0.0013048934308830917
0.02872210502942156,1.0,0.0013049195849616517
0.028722423919439542,1.0,0.0013057726918919749
0.028722742816538617,1.0,0.0013065512205627395
0.02872306172071902,1.0,0.0013067177678023146
0.028723699550324767,1.0,0.0013069877761607458
0.02872401847575058,1.0,0.0013072857071535912
0.0287249752945226,1.0,0.001307640914946893
0.028725294248278924,1.0,0.0013077427971396785
0.028725613209118466,1.0,0.0013077436244909584
0.02872593217704146,1.0,0.0013077934509149868
0.028726251152048146,1.0,0.0013079276775093379
0.02872657013413876,1.0,0.0013079728032958408
0.02872688912331353,1.0,0.001308034349691977
0.0287272081195727,1.0,0.0013082573230167845
0.028727527122916506,1.0,0.001308467968436182
0.02872784613334518,1.0,0.001308474856420366
0.028728165150858957,1.0,0.001308496260429364
0.028728484175458077,1.0,0.0013088016945166487
0.02872912224591329,1.0,0.0013089616051957273
0.028729441291769853,1.0,0.0013089665578796968
0.028729760344712703,1.0,0.00130950562921048
0.028730079404742072,1.0,0.0013095558327510936
0.028730398471858203,1.0,0.0013095713364932031
0.028730717546061327,1.0,0.001309760388717246
0.02873103662735168,1.0,0.0013099913042659652
0.0287313557157295,1.0,0.0013101682461820724
0.028731674811195023,1.0,0.0013102872731012417
0.028731993913748487,1.0,0.0013103434924758913
0.028732313023390126,1.0,0.0013103702103579896
0.02873327039484645,1.0,0.0013103751683646687
0.028733908677929205,1.0,0.0013106930130447453
0.02873422783010485,1.0,0.001310767122391626
0.02873454698937033,1.0,0.0013108791505537576
0.028746999733309627,1.0,0.0013108841104835704
0.028754348720114706,1.0,0.0013108924842234384
0.028754668326516096,1.0,0.0013112220194561625
0.02875498794002245,1.0,0.0013112987073049033
0.028757545103880656,1.0,0.0013116050224828459
0.028757864781342405,1.0,0.0013117510338812777
0.028758184465911493,1.0,0.0013127078939815925
0.028758504157588155,1.0,0.0013128420976387869
0.028758823856372632,1.0,0.0013129453404881716
0.02875978299537531,1.0,0.001313063379459331
0.02876010272259341,1.0,0.0013138013675488168
0.028760422456920513,1.0,0.00131386189059755
0.028761061946902654,1.0,0.0013140332808552204
0.028761381702558174,1.0,0.0013141874522269454
0.028761701465323638,1.0,0.00131420108109385
0.02876202123519929,1.0,0.0013142792943538974
0.02876234101218536,1.0,0.0013144422233995299
0.02876266079628209,1.0,0.0013144601761029189
0.028762980587489717,1.0,0.0013145698224906201
0.028763300385808474,1.0,0.001314970702726083
0.028777058444014326,1.0,0.0013150192707727696
0.02877737855545791,1.0,0.001315031995750785
0.028777698674023317,1.0,0.0013150334705066958
0.028778018799710772,1.0,0.0013150713226771928
0.028778338932520523,1.0,0.0013151370444636646
0.028778659072452806,1.0,0.0013153471930542724
0.028778979219507853,1.0,0.0013153987738410463
0.028779619534987207,1.0,0.0013154207581299359
0.028779939703411986,1.0,0.0013155919942723529
0.028780259878960483,1.0,0.0013156868724658456
0.02878058006163294,1.0,0.001316006515036746
0.02878122044835067,1.0,0.0013162185430109418
0.028781540652396423,1.0,0.0013163569649409473
0.028784102541279097,1.0,0.0013163969339956094
0.02878442280945758,1.0,0.0013164036833443716
0.02878474308476311,1.0,0.0013166951800236294
0.028785063367195933,1.0,0.0013166974146379242
0.028785383656756276,1.0,0.0013167396315434674
0.02879147051294893,1.0,0.0013173745990805474
0.028791790945109735,1.0,0.0013177226785313124
0.02879499565904588,1.0,0.001318234470613746
0.028804614082750635,1.0,0.0013185679258267832
0.02880493480754028,1.0,0.0013186547518209584
0.02880525553947222,1.0,0.0013186583640283141
0.028805576278546692,1.0,0.0013188671682787868
0.028806538538627708,1.0,0.0013188934931111689
0.028806859306274708,1.0,0.001318939891064637
0.02880718008106543,1.0,0.00131916639799214
0.028807821652079017,1.0,0.001319343336425564
0.02880814244830236,1.0,0.0013193528267738802
0.02880846325167038,1.0,0.0013195259169019285
0.02880878406218332,1.0,0.0013198157288833745
0.02880910487984142,1.0,0.001319840258805662
0.028809425704644922,1.0,0.001319903896352978
0.02881006737568907,1.0,0.0013199350879519987
0.028810388221930196,1.0,0.0013199628985622724
0.028810709075317676,1.0,0.001320506168206891
0.028811029935851745,1.0,0.0013205692172550537
0.02881135080353265,1.0,0.001320595485516818
0.028811671678360618,1.0,0.001320648431137925
0.02881552273385462,1.0,0.0013208865229691015
0.028815843701616228,1.0,0.0013209125277399863
0.02881616467652825,1.0,0.0013210190399426055
0.028820016933291743,1.0,0.0013210256592183585
0.028820338001180886,1.0,0.0013211589013941876
0.028820659076223793,1.0,0.001321386349909485
0.028820980158420696,1.0,0.0013214151144731892
0.028821622344277455,1.0,0.0013216610226426092
0.028821943447937787,1.0,0.0013218255423833906
0.02882226455875308,1.0,0.0013218887899397725
0.028823870220162223,1.0,0.0013218941868296595
0.028824191373912268,1.0,0.0013219885575821396
0.028824512534818943,1.0,0.0013220493830968687
0.028824833702882482,1.0,0.0013224283698974374
0.028825154878103134,1.0,0.0013224364745315284
0.028825797250016712,1.0,0.0013227965223563658
0.028826439650561596,1.0,0.0013228381733994454
0.028826760861571377,1.0,0.0013229795602585429
0.028827082079739698,1.0,0.0013230171663703757
0.028827403305066803,1.0,0.00132315447515941
0.02882804577719832,1.0,0.001323164740012329
0.02882836702400321,1.0,0.0013233784648704159
0.028828688277967838,1.0,0.0013238319717215079
0.02882900953909245,1.0,0.0013241019407488762
0.028829330807377276,1.0,0.0013243444808857577
0.02883029465519547,1.0,0.0013243846093385666
0.028830615952123568,1.0,0.001324813139517015
0.028830937256213083,1.0,0.0013248200701533987
0.02883157988587732,1.0,0.0013249846088577506
0.02883190121145252,1.0,0.001325021532506891
0.02883222254419009,1.0,0.0013251599213142348
0.028832543884090275,1.0,0.0013254216857871866
0.028832865231153314,1.0,0.0013255389481368197
0.028833186585379447,1.0,0.0013256056396469267
0.028833507946768908,1.0,0.0013259852459048375
0.028834793463964867,1.0,0.001326074504860201
0.02883511486117458,1.0,0.0013261282051385806
0.028837364842269536,1.0,0.0013261448480018448
0.02883768629680411,1.0,0.0013262802481328745
0.028838007758505372,1.0,0.0013265002428344164
0.02885248095647034,1.0,0.0013265148766605035
0.028893728709443234,1.0,0.0013265371609180302
0.02889405142180624,1.0,0.0013265754874730688
0.028894374141378038,1.0,0.0013268517555966926
0.028895019602148977,1.0,0.0013269960176506635
0.028895342343348597,1.0,0.0013271088768765356
0.028895665091757977,1.0,0.0013277709940480067
0.028895987847377357,1.0,0.0013277790184782411
0.028896310610206977,1.0,0.0013281166307293991
0.02889663338024708,1.0,0.001328209025495289
0.028896956157497905,1.0,0.0013282090415832112
0.0288972789419597,1.0,0.001328238748896532
0.028897601733632698,1.0,0.0013284162921159883
0.028897924532517147,1.0,0.00132862581133175
0.028898247338613285,1.0,0.0013286560874059465
0.02889857015192136,1.0,0.0013289891915305007
0.028898892972441605,1.0,0.001329176851901388
0.028899538635119588,1.0,0.0013297926206093694
0.028900184326649165,1.0,0.0013298860276324182
0.028900507183233906,1.0,0.0013301483039261518
0.028900830047032276,1.0,0.001330189303967611
0.028901152918044508,1.0,0.0013304203705086922
0.02890179868171154,1.0,0.0013304907657422506
0.028902121574366824,1.0,0.0013308427397693385
0.02890244447423694,1.0,0.0013309979529099556
0.028902767381322133,1.0,0.001331105546446376
0.028904382024982682,1.0,0.0013311058335747656
0.028905027932960892,1.0,0.0013314758860796727
0.028905673869807146,1.0,0.0013315865835045505
0.028905996849056394,1.0,0.001331608708061905
0.028906319835523376,1.0,0.0013316542257709872
0.028906642829208337,1.0,0.0013316798770681457
0.028908580942909184,1.0,0.0013317284199476896
0.028908903987126765,1.0,0.0013319183659015231
0.02890955009722191,1.0,0.001332122726678186
0.02891019623619865,1.0,0.0013321942477864837
0.02891051931651822,1.0,0.001332234060082204
0.028910842404058917,1.0,0.0013323786344900353
0.02891116549882098,1.0,0.0013324416634463052
0.028911488600804648,1.0,0.0013324826243985228
0.02891181171001017,1.0,0.0013324997829360918
0.028916012786980527,1.0,0.0013328705557370847
0.028916335997317386,1.0,0.0013329076222531185
0.02891665921487973,1.0,0.001332935788875977
0.028916982439667796,1.0,0.001333048022163686
0.028917305671681832,1.0,0.0013331551856640494
0.028917628910922078,1.0,0.0013333733765530816
0.028917952157388776,1.0,0.0013333753109784463
0.028918275411082172,1.0,0.0013334230763718139
0.028918921940150017,1.0,0.0013335445577414354
0.02891924521552495,1.0,0.0013337086430163776
0.02891956849812755,1.0,0.0013338931742879353
0.028919891787958056,1.0,0.001334082502727032
0.02892021508501671,1.0,0.0013344681553021773
0.028920538389303762,1.0,0.0013346252770226829
0.028921185019564002,1.0,0.001334937042369178
0.02892150834553768,1.0,0.001335066069814432
0.028921831678740722,1.0,0.0013356092014318024
0.028922155019173366,1.0,0.0013356907577230675
0.028922478366835855,1.0,0.0013357120819137707
0.028922801721728435,1.0,0.0013357733048511451
0.028923125083851347,1.0,0.0013359755911067903
0.028923448453204836,1.0,0.00133608113491486
0.028923771829789138,1.0,0.001336211617384442
0.0289240952136045,1.0,0.0013368032594351321
0.028924418604651163,1.0,0.0013370942577487154
0.02892571224115569,1.0,0.0013377002138239605
0.028926035668362497,1.0,0.0013377762915770927
0.028926359102802068,1.0,0.0013378005864489294
0.028926682544474634,1.0,0.001337999623389761
0.028927005993380446,1.0,0.0013380191134724302
0.028927329449519742,1.0,0.0013380758806224619
0.028927652912892766,1.0,0.0013381455194194818
0.02892797638349976,1.0,0.0013382466347751454
0.02892829986134097,1.0,0.0013383130172797673
0.028928623346416632,1.0,0.0013383538879531032
0.02892894683872699,1.0,0.0013384380091970903
0.028929270338272296,1.0,0.0013390867091976485
0.02892959384505278,1.0,0.001339128685084421
0.028932505731700496,1.0,0.0013392258877020417
0.02893315289722971,1.0,0.0013392676503641077
0.028934770937723692,1.0,0.001339324596238361
0.028935094567539454,1.0,0.0013393345533097565
0.02893541820459477,1.0,0.0013393382759379967
0.028936712825216437,1.0,0.0013398881391224057
0.028937036498473172,1.0,0.0013408063284147866
0.028937360178970917,1.0,0.0013408572119525878
0.028937683866709918,1.0,0.0013408626163910113
0.028938007561690418,1.0,0.0013410509160102762
0.02893833126391266,1.0,0.0013411312221023072
0.028938654973376884,1.0,0.0013411860145125414
0.02893930241403226,1.0,0.0013412216155895894
0.028939949883658493,1.0,0.0013412869038240103
0.028940273629336287,1.0,0.001341495995915801
0.0289412449098313,1.0,0.001341554276293579
0.02894156868448432,1.0,0.0013417442409575586
0.02894189246638176,1.0,0.001341992828974117
0.02894221625552386,1.0,0.0013422493203091668
0.028942863855543,1.0,0.0013423850742792745
0.028943187666420532,1.0,0.0013426229749728194
0.028943511484543695,1.0,0.00134297621612595
0.028943835309912732,1.0,0.0013432511894075879
0.028944159142527886,1.0,0.0013433225904009149
0.028944482982389403,1.0,0.0013434323284453222
0.028944806829497523,1.0,0.0013436367534397833
0.028945130683852488,1.0,0.0013436918488912018
0.028945778414303937,1.0,0.001343816981676102
0.028946426173745692,1.0,0.0013440798680027562
0.028946750064338545,1.0,0.0013441529393919223
0.0289470739621797,1.0,0.0013443226872320601
0.028947397867269412,1.0,0.0013443787235286825
0.028947721779607912,1.0,0.0013447454072235824
0.028948045699195454,1.0,0.0013451597447017602
0.02894966540587722,1.0,0.0013454422579535824
0.02894998936896409,1.0,0.001345496935629147
0.0289503133393017,1.0,0.00134559126551651
0.02895096130173012,1.0,0.0013456177432813671
0.028951285293821412,1.0,0.0013458886375212213
0.02895160929316442,1.0,0.0013459275436022045
0.028952257313606553,1.0,0.0013459352161836811
0.028952581334706167,1.0,0.0013462009254895553
0.028952905363058466,1.0,0.0013462933825505227
0.028953229398663696,1.0,0.0013462967996133637
0.028953553441522104,1.0,0.0013463016394986895
0.02895387749163393,1.0,0.0013472551431609936
0.028954201548999418,1.0,0.0013472709667564158
0.028957118391743808,1.0,0.0013475070048264877
0.028957442521659316,1.0,0.0013476417482698423
0.028958090803259603,1.0,0.0013477721410164304
0.02895841495494487,1.0,0.0013479049080698479
0.02895873911388721,1.0,0.0013481395920481763
0.028959063280086867,1.0,0.001348139746963178
0.028959387453544084,1.0,0.001348425058821277
0.028959711634259103,1.0,0.0013484960343609594
0.028960360017463535,1.0,0.0013485786772221618
0.028961981102503247,1.0,0.0013486394066036466
0.028962305341289477,1.0,0.0013488041712295693
0.028962629587335708,1.0,0.0013488425947437814
0.028962953840642177,1.0,0.0013491220213831486
0.028963278101209137,1.0,0.0013491375607097222
0.028963602369036823,1.0,0.0013491507620088693
0.028963926644125483,1.0,0.001349378297433639
0.028964250926475362,1.0,0.00134946911121743
0.028965223817094744,1.0,0.0013495966551234908
0.028965548128491933,1.0,0.0013496556171482097
0.02896587244715156,1.0,0.0013497135116908316
0.028966196773073865,1.0,0.0013497704254945334
0.0289668454467075,1.0,0.0013498467744135231
0.028967169794419313,1.0,0.001349884414751585
0.028967494149394785,1.0,0.001349993216672094
0.028973009295553815,1.0,0.0013502465811253527
0.02897333378131685,1.0,0.0013504075751035914
0.028973658274348175,1.0,0.0013504323180561356
0.028973982774648046,1.0,0.0013504667232723596
0.028974307282216696,1.0,0.0013507481959514323
0.028974631797054378,1.0,0.0013507587159964152
0.02897495631916133,1.0,0.0013508979845880391
0.028975280848537795,1.0,0.0013512189918660068
0.028976254480286737,1.0,0.0013513576144440686
0.028976579038743712,1.0,0.0013517569810711026
0.028976903604471426,1.0,0.0013519209321408317
0.02897755275774004,1.0,0.0013521234838831022
0.028977877345281434,1.0,0.0013521594198691218
0.02897820194009454,1.0,0.0013521781019287932
0.028978526542179608,1.0,0.0013522279667232393
0.028978851151536877,1.0,0.001352346201532537
0.028979175768166592,1.0,0.0013525377686570432
0.028979500392069004,1.0,0.001352537849967357
0.02897982502324435,1.0,0.0013525467028217039
0.02898014966169288,1.0,0.0013525983579219763
0.028980474307414836,1.0,0.0013527834883149364
0.028980798960410458,1.0,0.001352834593544662
0.028981123620679998,1.0,0.0013530264884997671
0.028981448288223695,1.0,0.0013533902273998705
0.0289817729630418,1.0,0.0013534145940624549
0.02898209764513455,1.0,0.0013538572585380148
0.02898242233450219,1.0,0.0013541104631947807
0.028982747031144968,1.0,0.0013541395033256681
0.02898307173506313,1.0,0.0013543500377156497
0.02898339644625692,1.0,0.0013544723081944188
0.02898437062349448,1.0,0.0013545046860884416
0.02898631917444453,1.0,0.0013546152764762666
0.028986643958408033,1.0,0.0013551284550932378
0.028986968749649848,1.0,0.0013551413778812842
0.02898761835396941,1.0,0.0013551849746619659
0.028987943167047645,1.0,0.0013552394917390228
0.028988267987405173,1.0,0.0013553840637850279
0.028989567341633143,1.0,0.0013554271565154217
0.02898989219839082,1.0,0.0013554759337999624
0.028990217062429262,1.0,0.0013557695774255017
0.028990541933748712,1.0,0.0013558236950762062
0.028990866812349414,1.0,0.0013561560172289573
0.028991191698231614,1.0,0.0013563121970713474
0.028991841491841492,1.0,0.0013567726451632223
0.028992166399569655,1.0,0.0013572447667123861
0.028992491314580298,1.0,0.0013572515589874575
0.02899281623687366,1.0,0.00135727722110862
0.028994115998879237,1.0,0.0013577008081277677
0.028994440957589886,1.0,0.0013577797680753864
0.028994765923584725,1.0,0.0013580904651872465
0.02899931621248977,1.0,0.0013582322968145137
0.028999641287776882,1.0,0.0013588644176912626
0.0289999663703521,1.0,0.00135898506565559
0.02900029146021568,1.0,0.0013590762398797507
0.02900061655736786,1.0,0.0013590946838526311
0.029001266773539005,1.0,0.001359482624277463
0.02900159189255846,1.0,0.0013598528667277093
0.0290019170188675,1.0,0.0013599677142798637
0.029002242152466367,1.0,0.0013600013681419917
0.029002567293355305,1.0,0.0013600807899531865
0.029002892441534565,1.0,0.0013602781066384007
0.029003217597004385,1.0,0.00136029819986834
0.029004193107159675,1.0,0.0013603777774710835
0.029004843483720514,1.0,0.0013604658007402286
0.029005168682938863,1.0,0.0013604784464355292
0.02900549388944949,1.0,0.0013607523240925924
0.029005819103252645,1.0,0.0013607632769331267
0.029006144324348566,1.0,0.0013607736542972503
0.029006469552737505,1.0,0.0013608644412917675
0.029006794788419707,1.0,0.0013611177827162022
0.029007120031395415,1.0,0.0013612808057366966
0.029007770539228327,1.0,0.001361315935962887
0.029008095804086028,1.0,0.0013615791857074452
0.029008421076238213,1.0,0.0013619047092307329
0.029008746355685133,1.0,0.0013619255822108474
0.02900939693646415,1.0,0.0013621914568507107
0.029009722237796742,1.0,0.001362247749037938
0.029010047546425048,1.0,0.0013628573214227759
0.02901102351608671,1.0,0.0013629110686686494
0.029011348853900328,1.0,0.0013632393442613564
0.02901199955141864,1.0,0.0013636027333031708
0.02901232491112382,1.0,0.0013637696560151412
0.029012650278126682,1.0,0.001363972219083499
0.029012975652427466,1.0,0.0013641539099130298
0.029013301034026422,1.0,0.0013647082774563505
0.029013626422923794,1.0,0.001365231656167715
0.02901460263340885,1.0,0.0013657611111737586
0.02901492805150234,1.0,0.0013657756846999444
0.029015578909588488,1.0,0.0013658094853795358
0.02901590434958164,1.0,0.0013658122172254968
0.029016229796875175,1.0,0.001365833826367126
0.029018182633958115,1.0,0.0013668485676673592
0.02901850813236119,1.0,0.0013669339797678305
0.029018833638066607,1.0,0.001367016801295722
0.029019159151074617,1.0,0.0013670427227357733
0.029019484671385463,1.0,0.001367164005690309
0.029019810198999393,1.0,0.0013673232858851993
0.029020135733916652,1.0,0.0013676876381363214
0.029020461276137485,1.0,0.0013682302188366478
0.02902078682566214,1.0,0.001368819213938784
0.029021112382490857,1.0,0.0013689289815318542
0.029021437946623888,1.0,0.00136916764384827
0.029021763518061475,1.0,0.0013691736735764206
0.02902241468285131,1.0,0.0013692556945373458
0.029022740276204044,1.0,0.0013693330469067959
0.029023065876862323,1.0,0.00136952976089506
0.029023391484826386,1.0,0.0013696639847049546
0.029023717100096484,1.0,0.0013696775775364405
0.02902404272267286,1.0,0.0013699561293048625
